type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,39035106400,White,43,2020-10-18,0,0.25,2021-02-13
Census Tract,39035106400,White,44,2020-10-25,0,1,2021-02-13
Census Tract,39035106400,White,45,2020-11-01,0,0.25,2021-02-13
Census Tract,39035106400,White,46,2020-11-08,1,0.75,2021-02-13
Census Tract,39035106400,White,47,2020-11-15,0,0.25,2021-02-13
Census Tract,39035106400,White,48,2020-11-22,0,0,2021-02-13
Census Tract,39035106400,White,49,2020-11-29,0,0,2021-02-13
Census Tract,39035106400,White,50,2020-12-06,1,0.25,2021-02-13
Census Tract,39035106400,White,51,2020-12-13,1,0,2021-02-13
Census Tract,39035106400,White,52,2020-12-20,2,0,2021-02-13
Census Tract,39035106400,White,53,2020-12-27,0,0,2021-02-13
Census Tract,39035106400,White,54,2021-01-03,0,0,2021-02-13
Census Tract,39035106400,White,55,2021-01-10,1,0.5,2021-02-13
Census Tract,39035106400,White,56,2021-01-17,0,0.25,2021-02-13
Census Tract,39035106400,White,57,2021-01-24,0,0,2021-02-13
Census Tract,39035106400,White,58,2021-01-31,0,0.25,2021-02-13
Census Tract,39035106400,White,59,2021-02-07,0,0,2021-02-13
Census Tract,39035106500,White,1,2019-12-29,0,0,2021-02-13
Census Tract,39035106500,White,2,2020-01-05,1,0.5,2021-02-13
Census Tract,39035106500,White,3,2020-01-12,0,0.5,2021-02-13
Census Tract,39035106500,White,4,2020-01-19,0,0,2021-02-13
Census Tract,39035106500,White,5,2020-01-26,0,0.25,2021-02-13
Census Tract,39035106500,White,6,2020-02-02,0,0.25,2021-02-13
Census Tract,39035106500,White,7,2020-02-09,1,0.25,2021-02-13
Census Tract,39035106500,White,8,2020-02-16,1,0.75,2021-02-13
Census Tract,39035106500,White,9,2020-02-23,0,0.75,2021-02-13
Census Tract,39035106500,White,10,2020-03-01,0,0.75,2021-02-13
Census Tract,39035106500,White,11,2020-03-08,0,0.5,2021-02-13
Census Tract,39035106500,White,12,2020-03-15,0,0,2021-02-13
Census Tract,39035106500,White,13,2020-03-22,0,0,2021-02-13
Census Tract,39035106500,White,14,2020-03-29,0,0.5,2021-02-13
Census Tract,39035106500,White,15,2020-04-05,0,0,2021-02-13
Census Tract,39035106500,White,16,2020-04-12,0,0.25,2021-02-13
Census Tract,39035106500,White,17,2020-04-19,0,0.75,2021-02-13
Census Tract,39035106500,White,18,2020-04-26,0,0,2021-02-13
Census Tract,39035106500,White,19,2020-05-03,0,0,2021-02-13
Census Tract,39035106500,White,20,2020-05-10,0,0.25,2021-02-13
Census Tract,39035106500,White,21,2020-05-17,0,0.5,2021-02-13
Census Tract,39035106500,White,22,2020-05-24,0,0,2021-02-13
Census Tract,39035106500,White,23,2020-05-31,0,1,2021-02-13
Census Tract,39035106500,White,24,2020-06-07,0,0.5,2021-02-13
Census Tract,39035106500,White,25,2020-06-14,1,0.75,2021-02-13
Census Tract,39035106500,White,26,2020-06-21,0,0.25,2021-02-13
Census Tract,39035106500,White,27,2020-06-28,1,0,2021-02-13
Census Tract,39035106500,White,28,2020-07-05,0,1,2021-02-13
Census Tract,39035106500,White,29,2020-07-12,1,0.25,2021-02-13
Census Tract,39035106500,White,30,2020-07-19,0,0.5,2021-02-13
Census Tract,39035106500,White,31,2020-07-26,0,0.25,2021-02-13
Census Tract,39035106500,White,32,2020-08-02,0,0,2021-02-13
Census Tract,39035106500,White,33,2020-08-09,1,0.5,2021-02-13
Census Tract,39035106500,White,34,2020-08-16,0,0.5,2021-02-13
Census Tract,39035106500,White,35,2020-08-23,0,0.5,2021-02-13
Census Tract,39035106500,White,36,2020-08-30,0,0.75,2021-02-13
Census Tract,39035106500,White,37,2020-09-06,0,1,2021-02-13
Census Tract,39035106500,White,38,2020-09-13,2,0.25,2021-02-13
Census Tract,39035106500,White,39,2020-09-20,0,0.5,2021-02-13
Census Tract,39035106500,White,40,2020-09-27,0,0.25,2021-02-13
Census Tract,39035106500,White,41,2020-10-04,0,0.25,2021-02-13
Census Tract,39035106500,White,42,2020-10-11,0,1.25,2021-02-13
Census Tract,39035106500,White,43,2020-10-18,1,0.75,2021-02-13
Census Tract,39035106500,White,44,2020-10-25,1,0.5,2021-02-13
Census Tract,39035106500,White,45,2020-11-01,0,0.25,2021-02-13
Census Tract,39035106500,White,46,2020-11-08,0,0.75,2021-02-13
Census Tract,39035106500,White,47,2020-11-15,0,0.5,2021-02-13
Census Tract,39035106500,White,48,2020-11-22,0,0,2021-02-13
Census Tract,39035106500,White,49,2020-11-29,0,0.5,2021-02-13
Census Tract,39035106500,White,50,2020-12-06,0,0.75,2021-02-13
Census Tract,39035106500,White,51,2020-12-13,0,0.75,2021-02-13
Census Tract,39035106500,White,52,2020-12-20,0,0,2021-02-13
Census Tract,39035106500,White,53,2020-12-27,0,0,2021-02-13
Census Tract,39035106500,White,54,2021-01-03,0,0.25,2021-02-13
Census Tract,39035106500,White,55,2021-01-10,1,0.5,2021-02-13
Census Tract,39035106500,White,56,2021-01-17,2,0.25,2021-02-13
Census Tract,39035106500,White,57,2021-01-24,1,0.25,2021-02-13
Census Tract,39035106500,White,58,2021-01-31,0,0,2021-02-13
Census Tract,39035106500,White,59,2021-02-07,0,0.5,2021-02-13
Census Tract,39035106600,White,1,2019-12-29,0,0,2021-02-13
Census Tract,39035106600,White,2,2020-01-05,1,1,2021-02-13
Census Tract,39035106600,White,3,2020-01-12,1,1.5,2021-02-13
Census Tract,39035106600,White,4,2020-01-19,1,0.25,2021-02-13
Census Tract,39035106600,White,5,2020-01-26,0,0.25,2021-02-13
Census Tract,39035106600,White,6,2020-02-02,1,0.75,2021-02-13
Census Tract,39035106600,White,7,2020-02-09,2,0.75,2021-02-13
Census Tract,39035106600,White,8,2020-02-16,0,0.5,2021-02-13
Census Tract,39035106600,White,9,2020-02-23,0,0.5,2021-02-13
Census Tract,39035106600,White,10,2020-03-01,1,0.25,2021-02-13
Census Tract,39035106600,White,11,2020-03-08,1,1,2021-02-13
Census Tract,39035106600,White,12,2020-03-15,0,1.5,2021-02-13
Census Tract,39035106600,White,13,2020-03-22,0,0.25,2021-02-13
Census Tract,39035106600,White,14,2020-03-29,0,0,2021-02-13
Census Tract,39035106600,White,15,2020-04-05,0,0.75,2021-02-13
Census Tract,39035106600,White,16,2020-04-12,0,1.25,2021-02-13
Census Tract,39035106600,White,17,2020-04-19,0,2.5,2021-02-13
Census Tract,39035106600,White,18,2020-04-26,0,0.5,2021-02-13
Census Tract,39035106600,White,19,2020-05-03,0,0,2021-02-13
Census Tract,39035106600,White,20,2020-05-10,0,0.25,2021-02-13
Census Tract,39035106600,White,21,2020-05-17,0,0.5,2021-02-13
Census Tract,39035106600,White,22,2020-05-24,0,0.75,2021-02-13
Census Tract,39035106600,White,23,2020-05-31,0,1,2021-02-13
Census Tract,39035106600,White,24,2020-06-07,0,2.25,2021-02-13
Census Tract,39035106600,White,25,2020-06-14,5,1.5,2021-02-13
Census Tract,39035106600,White,26,2020-06-21,1,1.25,2021-02-13
Census Tract,39035106600,White,27,2020-06-28,1,0.5,2021-02-13
Census Tract,39035106600,White,28,2020-07-05,1,1.25,2021-02-13
Census Tract,39035106600,White,29,2020-07-12,1,1.75,2021-02-13
Census Tract,39035106600,White,30,2020-07-19,0,1.25,2021-02-13
Census Tract,39035106600,White,31,2020-07-26,0,0.5,2021-02-13
Census Tract,39035106600,White,32,2020-08-02,0,0.5,2021-02-13
Census Tract,39035106600,White,33,2020-08-09,1,1.75,2021-02-13
Census Tract,39035106600,White,34,2020-08-16,1,2,2021-02-13
Census Tract,39035106600,White,35,2020-08-23,0,0.75,2021-02-13
Census Tract,39035106600,White,36,2020-08-30,1,1.5,2021-02-13
Census Tract,39035106600,White,37,2020-09-06,1,1.5,2021-02-13
Census Tract,39035106600,White,38,2020-09-13,0,2.25,2021-02-13
Census Tract,39035106600,White,39,2020-09-20,2,0.5,2021-02-13
Census Tract,39035106600,White,40,2020-09-27,2,0.5,2021-02-13
Census Tract,39035106600,White,41,2020-10-04,3,2.25,2021-02-13
Census Tract,39035106600,White,42,2020-10-11,0,1.5,2021-02-13
Census Tract,39035106600,White,43,2020-10-18,1,0.75,2021-02-13
Census Tract,39035106600,White,44,2020-10-25,0,0.5,2021-02-13
Census Tract,39035106600,White,45,2020-11-01,1,0,2021-02-13
Census Tract,39035106600,White,46,2020-11-08,1,2,2021-02-13
Census Tract,39035106600,White,47,2020-11-15,1,1.75,2021-02-13
Census Tract,39035106600,White,48,2020-11-22,2,0.25,2021-02-13
Census Tract,39035106600,White,49,2020-11-29,0,1,2021-02-13
Census Tract,39035106600,White,50,2020-12-06,0,0.75,2021-02-13
Census Tract,39035106600,White,51,2020-12-13,0,0.75,2021-02-13
Census Tract,39035106600,White,52,2020-12-20,1,0.25,2021-02-13
Census Tract,39035106600,White,53,2020-12-27,1,0.25,2021-02-13
Census Tract,39035106600,White,54,2021-01-03,0,0,2021-02-13
Census Tract,39035106600,White,55,2021-01-10,0,1.5,2021-02-13
Census Tract,39035106600,White,56,2021-01-17,2,1.25,2021-02-13
Census Tract,39035106600,White,57,2021-01-24,2,0.25,2021-02-13
Census Tract,39035106600,White,58,2021-01-31,1,0.75,2021-02-13
Census Tract,39035106600,White,59,2021-02-07,1,0.25,2021-02-13
Census Tract,39035106800,Other,1,2019-12-29,0,0,2021-02-13
Census Tract,39035106800,Other,2,2020-01-05,1,2.5,2021-02-13
Census Tract,39035106800,Other,3,2020-01-12,2,1.5,2021-02-13
Census Tract,39035106800,Other,4,2020-01-19,1,0.75,2021-02-13
Census Tract,39035106800,Other,5,2020-01-26,0,1.75,2021-02-13
Census Tract,39035106800,Other,6,2020-02-02,0,0,2021-02-13
Census Tract,39035106800,Other,7,2020-02-09,0,1,2021-02-13
Census Tract,39035106800,Other,8,2020-02-16,1,1.75,2021-02-13
Census Tract,39035106800,Other,9,2020-02-23,1,1.25,2021-02-13
Census Tract,39035106800,Other,10,2020-03-01,0,1.25,2021-02-13
Census Tract,39035106800,Other,11,2020-03-08,1,0.75,2021-02-13
Census Tract,39035106800,Other,12,2020-03-15,0,1.5,2021-02-13
Census Tract,39035106800,Other,13,2020-03-22,0,0.75,2021-02-13
Census Tract,39035106800,Other,14,2020-03-29,0,1.5,2021-02-13
Census Tract,39035106800,Other,15,2020-04-05,0,2,2021-02-13
Census Tract,39035106800,Other,16,2020-04-12,0,1.25,2021-02-13
Census Tract,39035106800,Other,17,2020-04-19,0,1.75,2021-02-13
Census Tract,39035106800,Other,18,2020-04-26,0,0.5,2021-02-13
Census Tract,39035106800,Other,19,2020-05-03,0,0.75,2021-02-13
Census Tract,39035106800,Other,20,2020-05-10,0,1.5,2021-02-13
Census Tract,39035106800,Other,21,2020-05-17,0,1.75,2021-02-13
Census Tract,39035106800,Other,22,2020-05-24,0,1.75,2021-02-13
Census Tract,39035106800,Other,23,2020-05-31,0,1.75,2021-02-13
Census Tract,39035106800,Other,24,2020-06-07,0,1.25,2021-02-13
Census Tract,39035106800,Other,25,2020-06-14,4,1.5,2021-02-13
Census Tract,39035106800,Other,26,2020-06-21,0,1.25,2021-02-13
Census Tract,39035106800,Other,27,2020-06-28,0,0.5,2021-02-13
Census Tract,39035106800,Other,28,2020-07-05,0,1.25,2021-02-13
Census Tract,39035106800,Other,29,2020-07-12,1,2.25,2021-02-13
Census Tract,39035106800,Other,30,2020-07-19,0,2,2021-02-13
Census Tract,39035106800,Other,31,2020-07-26,1,1.5,2021-02-13
Census Tract,39035106800,Other,32,2020-08-02,2,1.75,2021-02-13
Census Tract,39035106800,Other,33,2020-08-09,0,1,2021-02-13
Census Tract,39035106800,Other,34,2020-08-16,2,2.25,2021-02-13
Census Tract,39035106800,Other,35,2020-08-23,0,1.75,2021-02-13
Census Tract,39035106800,Other,36,2020-08-30,1,1.5,2021-02-13
Census Tract,39035106800,Other,37,2020-09-06,0,2.75,2021-02-13
Census Tract,39035106800,Other,38,2020-09-13,0,1,2021-02-13
Census Tract,39035106800,Other,39,2020-09-20,2,1.25,2021-02-13
Census Tract,39035106800,Other,40,2020-09-27,0,0.75,2021-02-13
Census Tract,39035106800,Other,41,2020-10-04,1,1.25,2021-02-13
Census Tract,39035106800,Other,42,2020-10-11,0,2.5,2021-02-13
Census Tract,39035106800,Other,43,2020-10-18,2,2.75,2021-02-13
Census Tract,39035106800,Other,44,2020-10-25,1,1,2021-02-13
Census Tract,39035106800,Other,45,2020-11-01,0,1.5,2021-02-13
Census Tract,39035106800,Other,46,2020-11-08,1,1,2021-02-13
Census Tract,39035106800,Other,47,2020-11-15,0,2.25,2021-02-13
Census Tract,39035106800,Other,48,2020-11-22,0,1.25,2021-02-13
Census Tract,39035106800,Other,49,2020-11-29,1,2,2021-02-13
Census Tract,39035106800,Other,50,2020-12-06,3,0.5,2021-02-13
Census Tract,39035106800,Other,51,2020-12-13,2,0.5,2021-02-13
Census Tract,39035106800,Other,52,2020-12-20,1,0.25,2021-02-13
Census Tract,39035106800,Other,53,2020-12-27,1,0.25,2021-02-13
Census Tract,39035106800,Other,54,2021-01-03,0,1.75,2021-02-13
Census Tract,39035106800,Other,55,2021-01-10,1,1.75,2021-02-13
Census Tract,39035106800,Other,56,2021-01-17,0,0.75,2021-02-13
Census Tract,39035106800,Other,57,2021-01-24,0,1.75,2021-02-13
Census Tract,39035106800,Other,58,2021-01-31,1,0.5,2021-02-13
Census Tract,39035106800,Other,59,2021-02-07,0,1,2021-02-13
Census Tract,39035106900,White,1,2019-12-29,1,0.75,2021-02-13
Census Tract,39035106900,White,2,2020-01-05,0,2.25,2021-02-13
Census Tract,39035106900,White,3,2020-01-12,1,3.25,2021-02-13
Census Tract,39035106900,White,4,2020-01-19,3,1.25,2021-02-13
Census Tract,39035106900,White,5,2020-01-26,1,4.5,2021-02-13
Census Tract,39035106900,White,6,2020-02-02,0,2.75,2021-02-13
Census Tract,39035106900,White,7,2020-02-09,0,1,2021-02-13
Census Tract,39035106900,White,8,2020-02-16,3,2,2021-02-13
Census Tract,39035106900,White,9,2020-02-23,0,1.75,2021-02-13
Census Tract,39035106900,White,10,2020-03-01,4,1,2021-02-13
Census Tract,39035106900,White,11,2020-03-08,2,0.5,2021-02-13
Census Tract,39035106900,White,12,2020-03-15,0,1.25,2021-02-13
Census Tract,39035106900,White,13,2020-03-22,0,2.5,2021-02-13
Census Tract,39035106900,White,14,2020-03-29,0,2,2021-02-13
Census Tract,39035106900,White,15,2020-04-05,0,0.25,2021-02-13
Census Tract,39035106900,White,16,2020-04-12,0,2.5,2021-02-13
Census Tract,39035106900,White,17,2020-04-19,0,1.75,2021-02-13
Census Tract,39035106900,White,18,2020-04-26,0,2.75,2021-02-13
Census Tract,39035106900,White,19,2020-05-03,0,1.75,2021-02-13
Census Tract,39035106900,White,20,2020-05-10,0,1.5,2021-02-13
Census Tract,39035106900,White,21,2020-05-17,0,1.5,2021-02-13
Census Tract,39035106900,White,22,2020-05-24,0,3,2021-02-13
Census Tract,39035106900,White,23,2020-05-31,0,3.25,2021-02-13
Census Tract,39035106900,White,24,2020-06-07,0,0.75,2021-02-13
Census Tract,39035106900,White,25,2020-06-14,2,1,2021-02-13
Census Tract,39035106900,White,26,2020-06-21,0,2.25,2021-02-13
Census Tract,39035106900,White,27,2020-06-28,0,2,2021-02-13
Census Tract,39035106900,White,28,2020-07-05,0,1.75,2021-02-13
Census Tract,39035106900,White,29,2020-07-12,0,1,2021-02-13
Census Tract,39035106900,White,30,2020-07-19,0,1,2021-02-13
Census Tract,39035106900,White,31,2020-07-26,0,2.5,2021-02-13
Census Tract,39035106900,White,32,2020-08-02,1,1.5,2021-02-13
Census Tract,39035106900,White,33,2020-08-09,1,1.5,2021-02-13
Census Tract,39035106900,White,34,2020-08-16,1,0.75,2021-02-13
Census Tract,39035106900,White,35,2020-08-23,1,2,2021-02-13
Census Tract,39035106900,White,36,2020-08-30,0,4.25,2021-02-13
Census Tract,39035106900,White,37,2020-09-06,0,1.25,2021-02-13
Census Tract,39035106900,White,38,2020-09-13,0,0.5,2021-02-13
Census Tract,39035106900,White,39,2020-09-20,0,1.75,2021-02-13
Census Tract,39035106900,White,40,2020-09-27,0,0.75,2021-02-13
Census Tract,39035106900,White,41,2020-10-04,0,4,2021-02-13
Census Tract,39035106900,White,42,2020-10-11,0,1.25,2021-02-13
Census Tract,39035106900,White,43,2020-10-18,0,4,2021-02-13
Census Tract,39035106900,White,44,2020-10-25,15,1.25,2021-02-13
Census Tract,39035106900,White,45,2020-11-01,0,1.25,2021-02-13
Census Tract,39035106900,White,46,2020-11-08,0,0.75,2021-02-13
Census Tract,39035106900,White,47,2020-11-15,0,1.25,2021-02-13
Census Tract,39035106900,White,48,2020-11-22,1,1,2021-02-13
Census Tract,39035106900,White,49,2020-11-29,0,1,2021-02-13
Census Tract,39035106900,White,50,2020-12-06,2,1.5,2021-02-13
Census Tract,39035106900,White,51,2020-12-13,0,0.5,2021-02-13
Census Tract,39035106900,White,52,2020-12-20,0,0,2021-02-13
Census Tract,39035106900,White,53,2020-12-27,0,0.25,2021-02-13
Census Tract,39035106900,White,54,2021-01-03,0,2.75,2021-02-13
Census Tract,39035106900,White,55,2021-01-10,0,3,2021-02-13
Census Tract,39035106900,White,56,2021-01-17,0,1.25,2021-02-13
Census Tract,39035106900,White,57,2021-01-24,1,5,2021-02-13
Census Tract,39035106900,White,58,2021-01-31,11,1,2021-02-13
Census Tract,39035106900,White,59,2021-02-07,0,2.5,2021-02-13
Census Tract,39035107000,White,1,2019-12-29,0,0.25,2021-02-13
Census Tract,39035107000,White,2,2020-01-05,0,0.25,2021-02-13
Census Tract,39035107000,White,3,2020-01-12,0,0,2021-02-13
Census Tract,39035107000,White,4,2020-01-19,0,0,2021-02-13
Census Tract,39035107000,White,5,2020-01-26,0,0,2021-02-13
Census Tract,39035107000,White,6,2020-02-02,0,0,2021-02-13
Census Tract,39035107000,White,7,2020-02-09,1,0.5,2021-02-13
Census Tract,39035107000,White,8,2020-02-16,0,0,2021-02-13
Census Tract,39035107000,White,9,2020-02-23,0,0,2021-02-13
Census Tract,39035107000,White,10,2020-03-01,0,0,2021-02-13
Census Tract,39035107000,White,11,2020-03-08,0,0.25,2021-02-13
Census Tract,39035107000,White,12,2020-03-15,0,0,2021-02-13
Census Tract,39035107000,White,13,2020-03-22,0,0,2021-02-13
Census Tract,39035107000,White,14,2020-03-29,0,0,2021-02-13
Census Tract,39035107000,White,15,2020-04-05,0,0,2021-02-13
Census Tract,39035107000,White,16,2020-04-12,0,0.25,2021-02-13
Census Tract,39035107000,White,17,2020-04-19,0,0.25,2021-02-13
Census Tract,39035107000,White,18,2020-04-26,0,0.25,2021-02-13
Census Tract,39035107000,White,19,2020-05-03,0,0,2021-02-13
Census Tract,39035107000,White,20,2020-05-10,0,0,2021-02-13
Census Tract,39035107000,White,21,2020-05-17,0,0.25,2021-02-13
Census Tract,39035107000,White,22,2020-05-24,0,0,2021-02-13
Census Tract,39035107000,White,23,2020-05-31,0,0,2021-02-13
Census Tract,39035107000,White,24,2020-06-07,0,0.5,2021-02-13
Census Tract,39035107000,White,25,2020-06-14,0,0,2021-02-13
Census Tract,39035107000,White,26,2020-06-21,0,0,2021-02-13
Census Tract,39035107000,White,27,2020-06-28,0,0.25,2021-02-13
Census Tract,39035107000,White,28,2020-07-05,0,0.5,2021-02-13
Census Tract,39035107000,White,29,2020-07-12,0,0.25,2021-02-13
Census Tract,39035107000,White,30,2020-07-19,0,0.25,2021-02-13
Census Tract,39035107000,White,31,2020-07-26,0,0.25,2021-02-13
Census Tract,39035107000,White,32,2020-08-02,0,0.5,2021-02-13
Census Tract,39035107000,White,33,2020-08-09,0,0,2021-02-13
Census Tract,39035107000,White,34,2020-08-16,0,0.5,2021-02-13
Census Tract,39035107000,White,35,2020-08-23,0,0,2021-02-13
Census Tract,39035107000,White,36,2020-08-30,0,0,2021-02-13
Census Tract,39035107000,White,37,2020-09-06,0,0,2021-02-13
Census Tract,39035107000,White,38,2020-09-13,1,0,2021-02-13
Census Tract,39035107000,White,39,2020-09-20,0,0.25,2021-02-13
Census Tract,39035107000,White,40,2020-09-27,0,0,2021-02-13
Census Tract,39035107000,White,41,2020-10-04,0,0.5,2021-02-13
Census Tract,39035107000,White,42,2020-10-11,0,0.25,2021-02-13
Census Tract,39035107000,White,43,2020-10-18,0,0.25,2021-02-13
Census Tract,39035107000,White,44,2020-10-25,0,0,2021-02-13
Census Tract,39035107000,White,45,2020-11-01,0,0,2021-02-13
Census Tract,39035107000,White,46,2020-11-08,0,0.5,2021-02-13
Census Tract,39035107000,White,47,2020-11-15,0,0,2021-02-13
Census Tract,39035107000,White,48,2020-11-22,0,0,2021-02-13
Census Tract,39035107000,White,49,2020-11-29,0,0,2021-02-13
Census Tract,39035107000,White,50,2020-12-06,0,0,2021-02-13
Census Tract,39035107000,White,51,2020-12-13,0,0,2021-02-13
Census Tract,39035107000,White,52,2020-12-20,0,0,2021-02-13
Census Tract,39035107000,White,53,2020-12-27,0,0,2021-02-13
Census Tract,39035107000,White,54,2021-01-03,0,0.25,2021-02-13
Census Tract,39035107000,White,55,2021-01-10,0,0.25,2021-02-13
Census Tract,39035107000,White,56,2021-01-17,0,0,2021-02-13
Census Tract,39035107000,White,57,2021-01-24,0,0,2021-02-13
Census Tract,39035107000,White,58,2021-01-31,0,0,2021-02-13
Census Tract,39035107000,White,59,2021-02-07,0,0.5,2021-02-13
Census Tract,39035107101,Other,1,2019-12-29,0,0,2021-02-13
Census Tract,39035107101,Other,2,2020-01-05,1,0,2021-02-13
Census Tract,39035107101,Other,3,2020-01-12,1,2.25,2021-02-13
Census Tract,39035107101,Other,4,2020-01-19,0,0.5,2021-02-13
Census Tract,39035107101,Other,5,2020-01-26,0,1,2021-02-13
Census Tract,39035107101,Other,6,2020-02-02,2,0,2021-02-13
Census Tract,39035107101,Other,7,2020-02-09,0,3.75,2021-02-13
Census Tract,39035107101,Other,8,2020-02-16,0,0.5,2021-02-13
Census Tract,39035107101,Other,9,2020-02-23,2,0,2021-02-13
Census Tract,39035107101,Other,10,2020-03-01,0,0.25,2021-02-13
Census Tract,39035107101,Other,11,2020-03-08,0,2.75,2021-02-13
Census Tract,39035107101,Other,12,2020-03-15,0,1,2021-02-13
Census Tract,39035107101,Other,13,2020-03-22,0,0.25,2021-02-13
Census Tract,39035107101,Other,14,2020-03-29,0,0.5,2021-02-13
Census Tract,39035107101,Other,15,2020-04-05,0,0.25,2021-02-13
