GEO_FIPS,Geo_QName,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,SE_A10024_001,SE_A10024_002,SE_A10024_003,SE_A10024_004,SE_A10024_005,SE_A10024_006,SE_A10024_007,SE_A10024_008,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A10044_001,SE_A10044_002,SE_A10044_003,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,SE_B18002_001,SE_B18002_002,SE_B18002_003,SE_A13004_001,SE_A13004_002,SE_A13004_003,SE_A13004_004,SE_A13004_005,SE_A13004_006,SE_A13004_007,SE_A13001A_001,SE_A13001A_002,SE_A13001A_003,SE_A13001B_001,SE_A13001B_002,SE_A13001B_003,SE_A13001C_001,SE_A13001C_002,SE_A13001C_003,SE_A13001D_001,SE_A13001D_002,SE_A13001D_003,SE_A13001E_001,SE_A13001E_002,SE_A13001E_003,SE_A13001F_001,SE_A13001F_002,SE_A13001F_003,SE_A13001G_001,SE_A13001G_002,SE_A13001G_003,SE_A13001H_001,SE_A13001H_002,SE_A13001H_003,SE_A13001I_001,SE_A13001I_002,SE_A13001I_003,SE_A10062B_001
39061021501,Census Tract 215.01,4512,4512,2875.738,1.5689883505,2083,1215,948,267,52,215,868,454,414,2083,738,750,293,257,17,28,0,67326,67326,77803,52419,,,,,,56813,78180,2177,2083,94,839,0,402,202,200,35,839,202,200,4512,110,56,14,146,449,3737,2152,73,2079,2120,107,2013,0,0,0,104,0,104,0,0,0,136,0,136,0,0,0,195,0,195,2093,73,2020,1555
39061021504,Census Tract 215.04,5709,5709,2794.223,2.0431438292,2112,1231,675,556,110,446,881,442,439,2112,734,416,310,453,168,0,31,57228,57228,63077,47642,,,,79403,,,65139,2225,2112,113,752,23,364,241,107,17,752,241,107,5623,199,767,13,829,585,3230,1417,22,1395,3105,768,2337,2,2,0,25,0,25,12,0,12,620,24,596,442,163,279,294,2,292,1372,20,1352,1793
39061021505,Census Tract 215.05,3135,3135,3258.03,0.962238049,975,680,414,266,48,218,295,169,126,975,272,145,218,196,18,110,16,64315,64315,63281,67275,,,,,,2499,63802,1122,975,147,326,0,172,40,97,17,326,40,97,3101,136,63,54,325,49,2474,850,46,804,1805,165,1640,11,0,11,338,0,338,0,0,0,80,42,38,17,0,17,220,68,152,700,20,680,800
39061021506,Census Tract 215.06,3254,3254,3656.385,0.8899500693,1073,776,392,384,133,251,297,135,162,1073,243,361,161,177,87,0,44,61806,61806,73233,52083,,,,,,92917,72344,1113,1073,40,397,20,156,140,64,17,397,140,64,3159,0,232,79,181,188,2479,654,7,647,1815,278,1537,7,0,7,222,0,222,0,0,0,194,26,168,267,0,267,292,26,266,543,7,536,1340
39061021508,Census Tract 215.08,5728,5728,3872.938,1.4789805976,2256,1442,1171,271,35,236,814,323,491,2256,719,569,521,282,84,66,15,63465,63465,64386,62321,,,,,,,65508,2418,2256,162,244,15,59,12,158,0,244,12,158,5648,211,194,43,466,744,3990,3821,220,3601,1695,228,1467,0,0,0,0,0,0,0,0,0,82,0,82,50,0,50,136,0,136,3767,220,3547,746
39061021509,Census Tract 215.09,6664,6664,2278.553,2.9246629714,2663,1867,1227,640,100,540,796,380,416,2663,704,1019,487,201,239,0,13,49316,49316,62401,29321,,,,,,,72778,2809,2663,146,975,24,346,173,399,33,975,173,399,6561,235,480,1079,586,252,3929,3378,375,3003,2915,1241,1674,0,0,0,63,63,0,0,0,0,17,0,17,188,115,73,444,261,183,2934,114,2820,2575
39061021571,Census Tract 215.71,3032,3032,2793.882,1.0852281941,1185,803,570,233,32,201,382,113,269,1185,380,415,110,160,91,21,8,72050,72050,82969,56944,,89722,,,,,83542,1296,1185,111,474,0,301,100,66,7,474,100,66,2933,67,40,199,127,120,2380,1314,54,1260,1266,233,1033,0,0,0,86,5,81,0,0,0,14,14,0,253,0,253,245,0,245,1090,54,1036,1320
39061021572,Census Tract 215.72,5322,5322,1946.921,2.7335466419,2211,1367,802,565,204,361,844,469,375,2211,720,734,392,170,109,7,79,49438,49438,47724,52078,,,,,,32500,48526,2300,2211,89,1254,16,544,299,350,45,1254,299,350,5322,585,177,227,325,754,3254,1148,118,1030,3103,309,2794,0,0,0,397,152,245,163,163,0,193,132,61,318,115,203,500,155,345,841,95,746,2626
39061021602,Census Tract 216.02,3081,3081,2544.696,1.2107538722,1226,762,398,364,92,272,464,161,303,1226,362,344,236,188,56,40,0,43400,43400,62337,39660,,,,,,,80294,1381,1226,155,334,46,46,127,85,30,334,127,85,3081,332,10,271,497,265,1706,548,19,529,2437,594,1843,0,0,0,17,0,17,0,0,0,12,0,12,67,0,67,52,0,52,496,19,477,945
39061021603,Census Tract 216.03,4058,4058,2524.117,1.6076908464,1469,1073,698,375,80,295,396,218,178,1469,303,587,164,275,57,68,15,59875,59875,62672,48438,,,,,,,62969,1561,1469,92,274,0,85,25,109,55,274,25,109,4058,478,108,256,306,338,2572,1660,193,1467,2007,478,1529,0,0,0,0,0,0,0,0,0,24,0,24,367,171,196,67,45,22,1593,148,1445,1074
39061021604,Census Tract 216.04,4006,4006,3549.757,1.1285280086,1457,1106,488,618,159,459,351,160,191,1457,309,472,261,324,50,23,18,42027,42027,51463,36131,,,,,,,51463,1539,1457,82,597,8,236,76,254,23,597,76,254,4006,229,161,839,362,468,1947,1353,53,1300,2403,1066,1337,0,0,0,24,0,24,0,0,0,0,0,0,226,110,116,0,0,0,1353,53,1300,2023
39061021701,Census Tract 217.01,2601,2601,3197.539,0.8134381318,1304,639,393,246,73,173,665,272,393,1304,643,414,91,127,10,19,0,37287,37287,37250,36757,,,,,,,41250,1503,1304,199,588,10,234,122,214,8,588,122,214,2531,72,190,31,231,314,1693,1508,174,1334,947,119,828,0,0,0,47,0,47,0,0,0,0,0,0,29,0,29,13,0,13,1495,174,1321,1077
39061021702,Census Tract 217.02,4355,4355,5232.908,0.8322331995,1946,1126,481,645,103,542,820,208,612,1946,760,575,334,200,29,46,2,34946,34946,42759,31571,,,,,43646,53438,42888,2242,1946,296,1171,62,572,239,246,52,1171,239,246,4242,297,153,103,695,784,2210,2103,244,1859,1837,308,1529,1,1,0,209,0,209,0,0,0,23,0,23,69,0,69,77,1,76,2036,244,1792,2657
39061021801,Census Tract 218.01,6021,6021,5360.276,1.1232631194,2576,1396,622,774,49,725,1180,494,686,2576,1075,510,623,209,138,0,21,44968,44968,47375,44768,,,,,,,47375,2867,2576,291,1141,0,593,194,290,64,1141,194,290,5895,652,242,36,494,575,3896,2086,191,1895,3390,510,2880,50,0,50,24,0,24,0,0,0,0,0,0,345,229,116,0,0,0,2086,191,1895,2626
39061021802,Census Tract 218.02,3314,3314,4740.492,0.6990835479,1258,768,256,512,167,345,490,170,320,1258,399,467,208,43,33,47,61,46610,46610,48125,41859,,,,,80379,,48125,1402,1258,144,509,0,153,164,169,23,509,164,169,3208,261,211,90,531,632,1483,1139,58,1081,1701,504,1197,0,0,0,0,0,0,0,0,0,0,0,0,368,0,368,0,0,0,1139,58,1081,1380
39061021900,Census Tract 219,1632,1632,5706.714,0.2859789312,556,356,194,162,16,146,200,125,75,556,167,156,82,92,30,21,8,42609,42609,36806,41458,,,,,,,36806,629,556,73,304,36,115,59,91,3,304,59,91,1501,130,227,18,87,236,803,310,81,229,1116,284,832,0,0,0,0,0,0,0,0,0,65,0,65,10,10,0,65,0,65,310,81,229,890
39061022000,Census Tract 220,3815,3815,2293.289,1.6635497925,1521,894,612,282,37,245,627,243,384,1521,512,492,190,167,51,73,36,66641,66641,70000,51198,,,,,81250,,70500,1715,1521,194,460,0,227,106,111,16,460,106,111,3739,177,0,236,220,201,2905,2838,191,2647,577,198,379,0,0,0,53,0,53,0,0,0,35,0,35,236,24,212,94,7,87,2779,184,2595,996
39061022101,Census Tract 221.01,4380,4380,1521.798,2.8781751112,1768,1246,931,315,45,270,522,205,317,1768,414,797,275,130,71,39,42,86681,86681,93177,59205,,,,,,,93177,1830,1768,62,203,0,88,62,36,17,203,62,36,4361,153,236,32,123,357,3460,3153,154,2999,1090,267,823,0,0,0,31,0,31,0,0,0,25,0,25,62,0,62,10,0,10,3143,154,2989,762
39061022102,Census Tract 221.02,6850,6850,3627.918,1.888135389,2767,2031,1373,658,92,566,736,325,411,2767,593,1139,513,297,102,123,0,70047,70047,77210,65507,,,,,,,79643,2842,2767,75,623,17,172,104,243,87,623,104,243,6850,212,38,293,428,1414,4465,3733,174,3559,2485,303,2182,1,1,0,217,13,204,0,0,0,14,0,14,400,52,348,54,0,54,3693,174,3519,1289
39061022200,Census Tract 222,4585,4585,2053.659,2.2326006916,1968,1252,855,397,43,354,716,260,456,1968,618,905,175,122,43,34,71,55393,55393,64756,38363,,,,,,,63720,2035,1968,67,438,33,240,96,25,44,438,96,25,4579,271,88,224,521,434,3041,3279,332,2947,1071,77,994,11,11,0,0,0,0,0,0,0,19,0,19,199,163,36,93,0,93,3186,332,2854,1100
